play_id,game_id,home_team,away_team,posteam,posteam_type,defteam,side_of_field,yardline_100,game_date,quarter_seconds_remaining,half_seconds_remaining,game_seconds_remaining,game_half,quarter_end,drive,sp,qtr,down,goal_to_go,time,yrdln,ydstogo,ydsnet,desc,play_type,yards_gained,shotgun,no_huddle,qb_dropback,qb_kneel,qb_spike,qb_scramble,pass_length,pass_location,air_yards,yards_after_catch,run_location,run_gap,field_goal_result,kick_distance,extra_point_result,two_point_conv_result,home_timeouts_remaining,away_timeouts_remaining,timeout,timeout_team,td_team,posteam_timeouts_remaining,defteam_timeouts_remaining,total_home_score,total_away_score,posteam_score,defteam_score,score_differential,posteam_score_post,defteam_score_post,score_differential_post,no_score_prob,opp_fg_prob,opp_safety_prob,opp_td_prob,fg_prob,safety_prob,td_prob,extra_point_prob,two_point_conversion_prob,ep,epa,total_home_epa,total_away_epa,total_home_rush_epa,total_away_rush_epa,total_home_pass_epa,total_away_pass_epa,air_epa,yac_epa,comp_air_epa,comp_yac_epa,total_home_comp_air_epa,total_away_comp_air_epa,total_home_comp_yac_epa,total_away_comp_yac_epa,total_home_raw_air_epa,total_away_raw_air_epa,total_home_raw_yac_epa,total_away_raw_yac_epa,wp,def_wp,home_wp,away_wp,wpa,home_wp_post,away_wp_post,total_home_rush_wpa,total_away_rush_wpa,total_home_pass_wpa,total_away_pass_wpa,air_wpa,yac_wpa,comp_air_wpa,comp_yac_wpa,total_home_comp_air_wpa,total_away_comp_air_wpa,total_home_comp_yac_wpa,total_away_comp_yac_wpa,total_home_raw_air_wpa,total_away_raw_air_wpa,total_home_raw_yac_wpa,total_away_raw_yac_wpa,punt_blocked,first_down_rush,first_down_pass,first_down_penalty,third_down_converted,third_down_failed,fourth_down_converted,fourth_down_failed,incomplete_pass,touchback,interception,punt_inside_twenty,punt_in_endzone,punt_out_of_bounds,punt_downed,punt_fair_catch,kickoff_inside_twenty,kickoff_in_endzone,kickoff_out_of_bounds,kickoff_downed,kickoff_fair_catch,fumble_forced,fumble_not_forced,fumble_out_of_bounds,solo_tackle,safety,penalty,tackled_for_loss,fumble_lost,own_kickoff_recovery,own_kickoff_recovery_td,qb_hit,rush_attempt,pass_attempt,sack,touchdown,pass_touchdown,rush_touchdown,return_touchdown,extra_point_attempt,two_point_attempt,field_goal_attempt,kickoff_attempt,punt_attempt,fumble,complete_pass,assist_tackle,lateral_reception,lateral_rush,lateral_return,lateral_recovery,passer_player_id,passer_player_name,receiver_player_id,receiver_player_name,rusher_player_id,rusher_player_name,lateral_receiver_player_id,lateral_receiver_player_name,lateral_rusher_player_id,lateral_rusher_player_name,lateral_sack_player_id,lateral_sack_player_name,interception_player_id,interception_player_name,lateral_interception_player_id,lateral_interception_player_name,punt_returner_player_id,punt_returner_player_name,lateral_punt_returner_player_id,lateral_punt_returner_player_name,kickoff_returner_player_name,kickoff_returner_player_id,lateral_kickoff_returner_player_id,lateral_kickoff_returner_player_name,punter_player_id,punter_player_name,kicker_player_name,kicker_player_id,own_kickoff_recovery_player_id,own_kickoff_recovery_player_name,blocked_player_id,blocked_player_name,tackle_for_loss_1_player_id,tackle_for_loss_1_player_name,tackle_for_loss_2_player_id,tackle_for_loss_2_player_name,qb_hit_1_player_id,qb_hit_1_player_name,qb_hit_2_player_id,qb_hit_2_player_name,forced_fumble_player_1_team,forced_fumble_player_1_player_id,forced_fumble_player_1_player_name,forced_fumble_player_2_team,forced_fumble_player_2_player_id,forced_fumble_player_2_player_name,solo_tackle_1_team,solo_tackle_2_team,solo_tackle_1_player_id,solo_tackle_2_player_id,solo_tackle_1_player_name,solo_tackle_2_player_name,assist_tackle_1_player_id,assist_tackle_1_player_name,assist_tackle_1_team,assist_tackle_2_player_id,assist_tackle_2_player_name,assist_tackle_2_team,assist_tackle_3_player_id,assist_tackle_3_player_name,assist_tackle_3_team,assist_tackle_4_player_id,assist_tackle_4_player_name,assist_tackle_4_team,pass_defense_1_player_id,pass_defense_1_player_name,pass_defense_2_player_id,pass_defense_2_player_name,fumbled_1_team,fumbled_1_player_id,fumbled_1_player_name,fumbled_2_player_id,fumbled_2_player_name,fumbled_2_team,fumble_recovery_1_team,fumble_recovery_1_yards,fumble_recovery_1_player_id,fumble_recovery_1_player_name,fumble_recovery_2_team,fumble_recovery_2_yards,fumble_recovery_2_player_id,fumble_recovery_2_player_name,return_team,return_yards,penalty_team,penalty_player_id,penalty_player_name,penalty_yards,replay_or_challenge,replay_or_challenge_result,penalty_type,defensive_two_point_attempt,defensive_two_point_conv,defensive_extra_point_attempt,defensive_extra_point_conv
3967,2000010801,WAS,DET,WAS,home,DET,DET,48,2000-01-08,167,167,167,Half2,0,25,0,4,4,0,2:47,DET 48,19,4,"(2:47) M.Turk punts 39 yards to DET 9, Center-D.Turk, downed by WAS.",punt,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,39,NA,NA,3,1,0,NA,NA,3,1,27,6,27,6,21,27,6,21,0.44412469939448657,0.09288053371023197,0.0012518072727958787,0.1307754872152495,0.2260761894702729,0.0034897283769878334,0.10140155455997553,0,0,0.19844528090158886,-0.1271660533686565,23.24678359568977,-23.24678359568977,3.218163716848095,-3.218163716848095,27.296403467695036,-27.296403467695036,NA,NA,0,0,0,0,0,0,2.395000595976868,-2.395000595976868,-1.885831780064191,1.885831780064191,0.9970285355231137,0.002971464476886343,0.9970285355231137,0.002971464476886343,4.098889109807047e-4,0.9974384244340944,0.0025615755659056383,0.1533041138921137,-0.1533041138921137,0.2421279868587741,-0.2421279868587741,NA,NA,0,0,0,0,0,0,0.006984610155851181,-0.006984610155851181,0.014427008198986277,-0.014427008198986277,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,00-0016689,M.Turk,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,0,0,0,0
3986,2000010801,WAS,DET,DET,away,WAS,DET,90,2000-01-08,155,155,155,Half2,0,26,0,4,1,0,2:35,DET 10,10,90,(2:35) G.Frerotte pass to R.Rivers to DET 15 for 5 yards (S.Barber).,pass,5,0,0,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1,0,NA,NA,1,3,27,6,6,27,-21,6,27,-21,0.574457713050857,0.08736812109758142,0.00576434998085399,0.12858527650529197,0.0793695661387781,0.0013685479488466177,0.12308642527779087,0,0,-0.07127922753293237,0.08426641292148773,23.162517182768283,-23.162517182768283,3.218163716848095,-3.218163716848095,27.21213705477355,-27.21213705477355,NA,NA,NA,NA,0,0,0,0,2.395000595976868,-2.395000595976868,-1.885831780064191,1.885831780064191,0.0025615755659056756,0.9974384244340944,0.9974384244340944,0.0025615755659056756,7.041279044097629e-5,0.9973680116436534,0.002631988356346652,0.1533041138921137,-0.1533041138921137,0.24205757406833311,-0.24205757406833311,NA,NA,NA,NA,0,0,0,0,0.006984610155851181,-0.006984610155851181,0.014427008198986277,-0.014427008198986277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,00-0005589,G.Frerotte,00-0013785,R.Rivers,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,WAS,NA,00-0000743,NA,S.Barber,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,0,0,0,0
4010,2000010801,WAS,DET,DET,away,WAS,DET,85,2000-01-08,155,155,155,Half2,0,26,0,4,2,0,2:35,DET 15,4,90,(2:35) G.Frerotte pass to H.Moore to DET 21 for 6 yards (S.Shade).,pass,6,0,0,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1,0,NA,NA,1,3,27,6,6,27,-21,6,27,-21,0.5637318676748124,0.08918606200203094,0.003662309221722493,0.12843886880623664,0.07750829262544935,0.0015782008165670918,0.13589439885318108,0,0,0.012987185388555367,0.395479016160607,22.767038166607676,-22.767038166607676,3.218163716848095,-3.218163716848095,26.816658038612943,-26.816658038612943,NA,NA,NA,NA,0,0,0,0,2.395000595976868,-2.395000595976868,-1.885831780064191,1.885831780064191,0.002631988356346652,0.9973680116436533,0.9973680116436533,0.002631988356346652,-4.3098250373876674e-4,0.997798994147392,0.002201005852607885,0.1533041138921137,-0.1533041138921137,0.24248855657207188,-0.24248855657207188,NA,NA,NA,NA,0,0,0,0,0.006984610155851181,-0.006984610155851181,0.014427008198986277,-0.014427008198986277,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,00-0005589,G.Frerotte,00-0011568,H.Moore,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,WAS,NA,00-0014692,NA,S.Shade,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,0,0,0,0
4034,2000010801,WAS,DET,NA,NA,NA,DET,NA,2000-01-08,120,120,120,Half2,0,26,0,4,NA,NA,2:00,DET 15,0,90,Two-Minute Warning,NA,0,0,0,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1,NA,NA,NA,NA,NA,27,6,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,NA,NA,22.767038166607676,-22.767038166607676,3.218163716848095,-3.218163716848095,26.816658038612943,-26.816658038612943,NA,NA,NA,NA,0,0,0,0,2.395000595976868,-2.395000595976868,-1.885831780064191,1.885831780064191,NA,NA,NA,NA,0,NA,NA,0.1533041138921137,-0.1533041138921137,0.24248855657207188,-0.24248855657207188,NA,NA,NA,NA,0,0,0,0,0.006984610155851181,-0.006984610155851181,0.014427008198986277,-0.014427008198986277,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA
4051,2000010801,WAS,DET,DET,away,WAS,DET,79,2000-01-08,120,120,120,Half2,0,26,0,4,1,0,2:00,DET 21,10,90,(2:00) G.Frerotte pass to D.Sloan to DET 45 for 24 yards (S.Shade).,pass,24,0,0,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1,0,NA,NA,1,3,27,6,6,27,-21,6,27,-21,0.5621485811274956,0.07289053385264772,0.0024729686286816765,0.10696272849893604,0.10011520653800172,0.0014785298473290135,0.1539314515069083,0,0,0.40846620154916236,1.331096929904414,21.435941236703265,-21.435941236703265,3.218163716848095,-3.218163716848095,25.485561108708527,-25.485561108708527,NA,NA,NA,NA,0,0,0,0,2.395000595976868,-2.395000595976868,-1.885831780064191,1.885831780064191,0.002201005852607885,0.9977989941473921,0.9977989941473921,0.002201005852607885,5.892097341459509e-5,0.9977400731739775,0.0022599268260224802,0.1533041138921137,-0.1533041138921137,0.2424296355986573,-0.2424296355986573,NA,NA,NA,NA,0,0,0,0,0.006984610155851181,-0.006984610155851181,0.014427008198986277,-0.014427008198986277,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,00-0005589,G.Frerotte,00-0015048,D.Sloan,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,WAS,NA,00-0014692,NA,S.Shade,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,0,0,0,0
4075,2000010801,WAS,DET,DET,away,WAS,DET,55,2000-01-08,100,100,100,Half2,0,26,0,4,1,0,1:40,DET 45,10,90,(1:40) G.Frerotte pass to G.Crowell to WAS 49 for 6 yards (M.Stevens).,pass,6,0,0,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1,0,NA,NA,1,3,27,6,6,27,-21,6,27,-21,0.5122557719606029,0.038186984352159274,5.884071217324983e-4,0.027652706858398907,0.2242643893448006,6.571007616460998e-4,0.19639463960065964,0,0,1.7395631314535762,0.0840670955299685,21.351874141173294,-21.351874141173294,3.218163716848095,-3.218163716848095,25.40149401317856,-25.40149401317856,NA,NA,NA,NA,0,0,0,0,2.395000595976868,-2.395000595976868,-1.885831780064191,1.885831780064191,0.0022599268260224802,0.9977400731739775,0.9977400731739775,0.0022599268260224802,2.0810625978580962e-4,0.9975319669141917,0.00246803308580829,0.1533041138921137,-0.1533041138921137,0.24222152933887148,-0.24222152933887148,NA,NA,NA,NA,0,0,0,0,0.006984610155851181,-0.006984610155851181,0.014427008198986277,-0.014427008198986277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,00-0005589,G.Frerotte,00-0003700,G.Crowell,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,WAS,NA,00-0015674,NA,M.Stevens,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,0,0,0,0
4099,2000010801,WAS,DET,DET,away,WAS,WAS,49,2000-01-08,80,80,80,Half2,0,26,0,4,2,0,1:20,WAS 49,4,90,(1:20) G.Frerotte pass incomplete to G.Crowell.,pass,0,0,0,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1,0,NA,NA,1,3,27,6,6,27,-21,6,27,-21,0.5050327226684858,0.03487049250771711,4.887627916807869e-4,0.02501430411096274,0.2336159798793746,6.745494127559454e-4,0.20030318862902302,0,0,1.8236302269835447,-0.38133737057611117,21.733211511749406,-21.733211511749406,3.218163716848095,-3.218163716848095,25.78283138375467,-25.78283138375467,NA,NA,0,0,0,0,0,0,2.395000595976868,-2.395000595976868,-1.885831780064191,1.885831780064191,0.00246803308580829,0.9975319669141917,0.9975319669141917,0.00246803308580829,0.0011779413269390189,0.9963540255872526,0.0036459744127473087,0.1533041138921137,-0.1533041138921137,0.24104358801193246,-0.24104358801193246,NA,NA,0,0,0,0,0,0,0.006984610155851181,-0.006984610155851181,0.014427008198986277,-0.014427008198986277,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00-0005589,G.Frerotte,00-0003700,G.Crowell,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,0,0,0,0
4121,2000010801,WAS,DET,DET,away,WAS,WAS,49,2000-01-08,63,63,63,Half2,0,26,0,4,3,0,1:03,WAS 49,4,90,(1:03) G.Frerotte pass to I.Uwaezuoke to WAS 44 for 5 yards (C.Bailey).,pass,5,0,0,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1,0,NA,NA,1,3,27,6,6,27,-21,6,27,-21,0.547243039409627,0.04083209125333037,7.414797572301256e-4,0.029803530732385005,0.2228122283881256,7.026587141821949e-4,0.1578649717451198,0,0,1.4422928564074335,0.6333082162042403,21.099903295545165,-21.099903295545165,3.218163716848095,-3.218163716848095,25.14952316755043,-25.14952316755043,NA,NA,NA,NA,0,0,0,0,2.395000595976868,-2.395000595976868,-1.885831780064191,1.885831780064191,0.0036459744127473087,0.9963540255872527,0.9963540255872527,0.0036459744127473087,0.0033561943381378244,0.9929978312491149,0.007002168750885133,0.1533041138921137,-0.1533041138921137,0.23768739367379463,-0.23768739367379463,NA,NA,NA,NA,0,0,0,0,0.006984610155851181,-0.006984610155851181,0.014427008198986277,-0.014427008198986277,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,00-0005589,G.Frerotte,00-0016811,I.Uwaezuoke,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,WAS,NA,00-0000585,NA,C.Bailey,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,0,0,0,0
4145,2000010801,WAS,DET,DET,away,WAS,WAS,44,2000-01-08,51,51,51,Half2,0,26,0,4,1,0,0:51,WAS 44,10,90,(:51) G.Frerotte pass to R.Rivers to WAS 28 for 16 yards (S.Barber).,pass,16,0,0,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1,0,NA,NA,1,3,27,6,6,27,-21,6,27,-21,0.47567622817154337,0.02856086485630246,2.2625346071288726e-4,0.020610403861687603,0.25382322618298214,6.363683365052741e-4,0.22046665513026614,0,0,2.075601072611674,0.663254766474116,20.43664852907105,-20.43664852907105,3.218163716848095,-3.218163716848095,24.486268401076313,-24.486268401076313,NA,NA,NA,NA,0,0,0,0,2.395000595976868,-2.395000595976868,-1.885831780064191,1.885831780064191,0.007002168750885133,0.9929978312491149,0.9929978312491149,0.007002168750885133,0.00864752090731412,0.9843503103418008,0.015649689658199253,0.1533041138921137,-0.1533041138921137,0.22903987276648052,-0.22903987276648052,NA,NA,NA,NA,0,0,0,0,0.006984610155851181,-0.006984610155851181,0.014427008198986277,-0.014427008198986277,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,00-0005589,G.Frerotte,00-0013785,R.Rivers,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,WAS,NA,00-0000743,NA,S.Barber,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,0,0,0,0
4169,2000010801,WAS,DET,DET,away,WAS,WAS,44,2000-01-08,32,32,32,Half2,0,26,0,4,NA,0,0:32,WAS 44,0,90,Timeout #3 by DET at 00:32.,no_play,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,0,1,DET,NA,0,3,27,6,6,27,-21,6,27,-21,0,0,0,0,0,0,0,0,0,2.73885583908579,0,20.43664852907105,-20.43664852907105,3.218163716848095,-3.218163716848095,24.486268401076313,-24.486268401076313,NA,NA,0,0,0,0,0,0,2.395000595976868,-2.395000595976868,-1.885831780064191,1.885831780064191,0.015649689658199253,0.9843503103418008,0.9843503103418008,0.015649689658199253,0,0.9843503103418008,0.015649689658199253,0.1533041138921137,-0.1533041138921137,0.22903987276648052,-0.22903987276648052,NA,NA,0,0,0,0,0,0,0.006984610155851181,-0.006984610155851181,0.014427008198986277,-0.014427008198986277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,0,0,0,0
4186,2000010801,WAS,DET,DET,away,WAS,WAS,28,2000-01-08,32,32,32,Half2,0,26,0,4,1,0,0:32,WAS 28,10,90,(:32) G.Frerotte pass incomplete to D.Sloan (T.Denton).,pass,0,0,0,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,0,0,NA,NA,0,3,27,6,6,27,-21,6,27,-21,0.3671496704759207,0.019898570292657906,5.9938091178182674e-5,0.014315431975467134,0.32198155361804587,6.458119413719961e-4,0.27594902360535833,0,0,2.73885583908579,-0.29290464434347996,20.72955317341453,-20.72955317341453,3.218163716848095,-3.218163716848095,24.779173045419792,-24.779173045419792,NA,NA,0,0,0,0,0,0,2.395000595976868,-2.395000595976868,-1.885831780064191,1.885831780064191,0.015649689658199253,0.9843503103418008,0.9843503103418008,0.015649689658199253,-0.006915722686842207,0.9912660330286429,0.008733966971357046,0.1533041138921137,-0.1533041138921137,0.23595559545332273,-0.23595559545332273,NA,NA,0,0,0,0,0,0,0.006984610155851181,-0.006984610155851181,0.014427008198986277,-0.014427008198986277,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00-0005589,G.Frerotte,00-0015048,D.Sloan,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,00-0004208,T.Denton,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,0,0,0,0
4208,2000010801,WAS,DET,DET,away,WAS,WAS,28,2000-01-08,28,28,28,Half2,0,26,0,4,2,0,0:28,WAS 28,10,90,(:28) G.Frerotte right end pushed ob at WAS 19 for 9 yards (T.Denton).,run,9,0,0,0,0,0,0,NA,NA,NA,NA,right,end,NA,NA,NA,NA,3,0,0,NA,NA,0,3,27,6,6,27,-21,6,27,-21,0.38890215761681807,0.022486372492273966,1.3323225279780737e-4,0.016496902275281704,0.3428522546205209,6.610472812032178e-4,0.2284680334611043,0,0,2.44595119474231,0.3405839059956626,20.388969267418865,-20.388969267418865,2.877579810852433,-2.877579810852433,24.779173045419792,-24.779173045419792,NA,NA,0,0,0,0,0,0,2.395000595976868,-2.395000595976868,-1.885831780064191,1.885831780064191,0.008733966971357046,0.9912660330286429,0.9912660330286429,0.008733966971357046,-0.008515287061804532,0.9997813200904474,2.186799095525143e-4,0.16181940095391825,-0.16181940095391825,0.23595559545332273,-0.23595559545332273,NA,NA,0,0,0,0,0,0,0.006984610155851181,-0.006984610155851181,0.014427008198986277,-0.014427008198986277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,00-0005589,G.Frerotte,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,WAS,NA,00-0004208,NA,T.Denton,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,0,0,0,0
